team_name,Other,Annie,Olaf,Galio,Twisted Fate,Xin Zhao,Urgot,LeBlanc,Vladimir,Fiddlesticks,Kayle,Master Yi,Alistar,Ryze,Sion,Sivir,Soraka,Teemo,Tristana,Warwick,Nunu,Miss Fortune,Ashe,Tryndamere,Jax,Morgana,Zilean,Singed,Evelynn,Twitch,Karthus,Cho'Gath,Amumu,Rammus,Anivia,Shaco,Dr. Mundo,Sona,Kassadin,Irelia,Janna,Gangplank,Corki,Karma,Taric,Veigar,Trundle,Swain,Caitlyn,Blitzcrank,Malphite,Katarina,Nocturne,Maokai,Renekton,Jarvan IV,Elise,Orianna,Wukong,Brand,Lee Sin,Vayne,Rumble,Cassiopeia,Skarner,Heimerdinger,Nasus,Nidalee,Udyr,Poppy,Gragas,Pantheon,Ezreal,Mordekaiser,Yorick,Akali,Kennen,Garen,Leona,Malzahar,Talon,Riven,Kog'Maw,Shen,Lux,Xerath,Shyvana,Ahri,Graves,Fizz,Volibear,Rengar,Varus,Nautilus,Viktor,Sejuani,Fiora,Ziggs,Lulu,Draven,Hecarim,Kha'Zix,Darius,Jayce,Lissandra,Diana,Quinn,Syndra,Aurelion Sol,Kayn,Zoe,Zyra,Kai'Sa,Seraphine,Gnar,Zac,Yasuo,Vel'Koz,Taliyah,Akshan,Camille,Braum,Jhin,Kindred,Jinx,Tahm Kench,Viego,Senna,Lucian,Zed,Kled,Ekko,Qiyana,Vi,Aatrox,Nami,Azir,Yuumi,Samira,Thresh,Illaoi,Rek'Sai,Ivern,Kalista,Bard,Rakan,Xayah,Ornn,Sylas,Rell,Neeko,Aphelios,Pyke,Sett,Vex,Yone,Gwen,Lillia
Rare Atom,0,0,0.07692307692307693,0.02197802197802198,0.01098901098901099,0.08791208791208792,0,0.12087912087912088,0,0,0,0,0.15384615384615385,0.02197802197802198,0.04395604395604396,0,0,0,0.0989010989010989,0,0,0,0.0,0,0.01098901098901099,0,0.0,0,0,0,0.03296703296703297,0.01098901098901099,0,0,0,0,0.03296703296703297,0,0,0.02197802197802198,0,0.0,0.02197802197802198,0.02197802197802198,0.02197802197802198,0,0.04395604395604396,0,0,0,0,0,0.08791208791208792,0.01098901098901099,0.2087912087912088,0.0,0,0.14285714285714285,0.02197802197802198,0,0.10989010989010989,0.04395604395604396,0.03296703296703297,0,0,0,0,0.13186813186813187,0.0989010989010989,0,0.12087912087912088,0.03296703296703297,0.054945054945054944,0,0,0.06593406593406594,0.02197802197802198,0,0.13186813186813187,0,0,0,0.01098901098901099,0,0,0,0,0,0.02197802197802198,0,0.0989010989010989,0,0.12087912087912088,0.14285714285714285,0.03296703296703297,0.0,0,0.0,0.01098901098901099,0,0.03296703296703297,0,0,0.17582417582417584,0,0.054945054945054944,0.0,0.04395604395604396,0,0.02197802197802198,0.10989010989010989,0,0.31868131868131866,0.0,0.10989010989010989,0,0,0,0.01098901098901099,0,0.03296703296703297,0.02197802197802198,0.0,0.0,0.054945054945054944,0.02197802197802198,0.13186813186813187,0.01098901098901099,0.054945054945054944,0,0,0,0,0,0.054945054945054944,0,0.15384615384615385,0,0.01098901098901099,0.0989010989010989,0,0,0,0.07692307692307693,0.02197802197802198,0.16483516483516483,0.054945054945054944,0.04395604395604396,0.04395604395604396,0.054945054945054944,0,0.14285714285714285,0,0.054945054945054944,0,0.02197802197802198,0.08791208791208792,0.08791208791208792
LGD Gaming,0,0,0.17567567567567569,0.02702702702702703,0.06756756756756757,0.06756756756756757,0,0.06756756756756757,0,0,0,0,0.06756756756756757,0.013513513513513514,0.04054054054054054,0,0,0,0.04054054054054054,0,0,0.013513513513513514,0,0,0,0.0,0.0,0,0,0,0.013513513513513514,0.0,0,0,0,0,0.04054054054054054,0,0,0.0,0,0,0,0.013513513513513514,0,0,0.013513513513513514,0,0,0,0,0,0.05405405405405406,0,0.17567567567567569,0,0,0.13513513513513514,0.0,0.02702702702702703,0.10810810810810811,0.04054054054054054,0.12162162162162163,0,0,0,0,0.04054054054054054,0.17567567567567569,0,0.06756756756756757,0.013513513513513514,0.12162162162162163,0,0,0.02702702702702703,0,0,0.24324324324324326,0,0,0,0.0,0,0,0,0,0,0.04054054054054054,0,0.06756756756756757,0,0.10810810810810811,0.16216216216216217,0.10810810810810811,0.0,0.013513513513513514,0.04054054054054054,0.02702702702702703,0.0,0.05405405405405406,0,0,0.13513513513513514,0,0.05405405405405406,0.0,0.06756756756756757,0,0,0.08108108108108109,0,0.14864864864864866,0.05405405405405406,0.13513513513513514,0,0,0,0.013513513513513514,0,0.06756756756756757,0.0,0.04054054054054054,0,0.08108108108108109,0.05405405405405406,0.10810810810810811,0.02702702702702703,0.02702702702702703,0,0,0,0,0,0.06756756756756757,0,0.06756756756756757,0,0.02702702702702703,0.14864864864864866,0,0,0,0.06756756756756757,0,0.02702702702702703,0.08108108108108109,0.04054054054054054,0.13513513513513514,0.17567567567567569,0,0.12162162162162163,0,0.12162162162162163,0,0.0,0.12162162162162163,0.06756756756756757
Royal Never Give Up,0,0.014705882352941176,0.1323529411764706,0.04411764705882353,0.16911764705882354,0.10294117647058823,0.0,0.04411764705882353,0,0,0,0,0.16911764705882354,0.0661764705882353,0.014705882352941176,0,0,0,0.10294117647058823,0,0,0.058823529411764705,0.0,0,0.0,0.058823529411764705,0,0,0,0,0.0,0,0,0,0,0.0,0.03676470588235294,0,0,0.007352941176470588,0,0.0,0.014705882352941176,0.04411764705882353,0,0,0.0,0,0,0,0.007352941176470588,0,0.051470588235294115,0,0.09558823529411764,0.029411764705882353,0,0.22058823529411764,0.0,0,0.16911764705882354,0,0.08823529411764706,0,0,0,0,0.029411764705882353,0.19117647058823528,0.0,0.16911764705882354,0.029411764705882353,0.058823529411764705,0,0,0.029411764705882353,0.03676470588235294,0,0.16911764705882354,0.014705882352941176,0,0,0.014705882352941176,0,0,0,0,0.0,0.029411764705882353,0,0.04411764705882353,0,0.16911764705882354,0.22058823529411764,0.10294117647058823,0,0,0.022058823529411766,0.014705882352941176,0.0,0.07352941176470588,0,0,0.11029411764705882,0.014705882352941176,0.029411764705882353,0.0,0.04411764705882353,0,0.0,0.0,0,0.29411764705882354,0.007352941176470588,0.18382352941176472,0,0,0,0.0,0,0.03676470588235294,0.08088235294117647,0,0.007352941176470588,0.03676470588235294,0.0,0.07352941176470588,0.007352941176470588,0.13970588235294118,0,0.0,0,0.0,0,0.0,0,0.0661764705882353,0.0,0.014705882352941176,0.03676470588235294,0,0.0,0,0.03676470588235294,0,0.058823529411764705,0.125,0.014705882352941176,0.03676470588235294,0.11029411764705882,0,0.07352941176470588,0,0.058823529411764705,0,0,0.058823529411764705,0.08088235294117647
Team WE,0,0,0.16831683168316833,0.019801980198019802,0.0297029702970297,0.13861386138613863,0,0.10891089108910891,0,0,0,0,0.1782178217821782,0.1188118811881188,0.009900990099009901,0,0,0,0.0594059405940594,0,0,0.0,0.09900990099009901,0,0.019801980198019802,0,0.0,0,0,0,0,0,0,0,0,0.0,0.039603960396039604,0,0,0.06930693069306931,0,0.07920792079207921,0,0.0297029702970297,0,0,0.06930693069306931,0,0.009900990099009901,0.009900990099009901,0.0,0,0.019801980198019802,0.0,0.1188118811881188,0.019801980198019802,0,0.12871287128712872,0.039603960396039604,0,0.0594059405940594,0.0297029702970297,0.04950495049504951,0.019801980198019802,0,0,0,0.019801980198019802,0.15841584158415842,0,0.06930693069306931,0.039603960396039604,0.2376237623762376,0,0,0.06930693069306931,0.019801980198019802,0,0.13861386138613863,0,0,0.009900990099009901,0,0.009900990099009901,0,0,0,0,0.0594059405940594,0,0.06930693069306931,0,0.07920792079207921,0.07920792079207921,0.039603960396039604,0.019801980198019802,0.0297029702970297,0.04950495049504951,0.0,0,0.0594059405940594,0,0,0.09900990099009901,0.019801980198019802,0.04950495049504951,0,0.1188118811881188,0,0,0.07920792079207921,0,0.1485148514851485,0.0,0.06930693069306931,0.0,0.009900990099009901,0,0.019801980198019802,0,0.0594059405940594,0.13861386138613863,0.009900990099009901,0.0,0.06930693069306931,0.039603960396039604,0.1485148514851485,0.009900990099009901,0.0297029702970297,0,0.0,0,0.0,0,0.04950495049504951,0,0.0891089108910891,0,0.039603960396039604,0.10891089108910891,0,0,0,0.039603960396039604,0.009900990099009901,0.009900990099009901,0.039603960396039604,0.019801980198019802,0.1188118811881188,0.0594059405940594,0.009900990099009901,0.07920792079207921,0,0.0891089108910891,0,0.0,0.1188118811881188,0.0
Top Esports,0,0,0.12359550561797752,0.011235955056179775,0.033707865168539325,0.06741573033707865,0,0.06741573033707865,0,0,0,0,0.1348314606741573,0.06741573033707865,0.056179775280898875,0.011235955056179775,0,0,0.15730337078651685,0,0,0,0.02247191011235955,0,0.033707865168539325,0,0.0,0,0,0,0,0,0,0,0,0,0.02247191011235955,0,0.0,0.02247191011235955,0,0.07865168539325842,0,0.02247191011235955,0,0,0.07865168539325842,0,0,0,0.02247191011235955,0,0.0449438202247191,0,0.12359550561797752,0,0.011235955056179775,0.16853932584269662,0.0,0,0.12359550561797752,0.011235955056179775,0.056179775280898875,0.011235955056179775,0.011235955056179775,0,0,0.0449438202247191,0.0898876404494382,0,0.1348314606741573,0.02247191011235955,0.0898876404494382,0,0,0.06741573033707865,0.011235955056179775,0,0.12359550561797752,0,0,0,0.033707865168539325,0,0,0,0,0,0.033707865168539325,0,0.07865168539325842,0,0.06741573033707865,0.10112359550561797,0.02247191011235955,0.0449438202247191,0,0.033707865168539325,0.033707865168539325,0.0449438202247191,0.10112359550561797,0,0,0.16853932584269662,0.0,0.11235955056179775,0.033707865168539325,0.10112359550561797,0,0,0.0449438202247191,0,0.056179775280898875,0.0,0.033707865168539325,0.011235955056179775,0,0,0.0,0,0.06741573033707865,0.11235955056179775,0.011235955056179775,0,0.056179775280898875,0.11235955056179775,0.1348314606741573,0.06741573033707865,0.10112359550561797,0,0,0,0,0,0.033707865168539325,0,0.0,0.011235955056179775,0.056179775280898875,0.15730337078651685,0,0,0,0.0449438202247191,0,0.02247191011235955,0.02247191011235955,0.02247191011235955,0.1348314606741573,0.0898876404494382,0,0.19101123595505617,0,0.1348314606741573,0,0.02247191011235955,0.033707865168539325,0.02247191011235955
ThunderTalk Gaming,0,0,0.17567567567567569,0.06756756756756757,0.013513513513513514,0.04054054054054054,0,0.0945945945945946,0,0,0,0,0.12162162162162163,0.0945945945945946,0.02702702702702703,0.013513513513513514,0,0,0.08108108108108109,0,0,0.013513513513513514,0.013513513513513514,0,0.013513513513513514,0,0,0,0,0,0,0.013513513513513514,0,0,0,0,0.02702702702702703,0,0,0.013513513513513514,0,0.013513513513513514,0.02702702702702703,0.05405405405405406,0,0,0.05405405405405406,0.0,0,0,0.013513513513513514,0,0.06756756756756757,0,0.17567567567567569,0.013513513513513514,0,0.13513513513513514,0.04054054054054054,0.0,0.17567567567567569,0.02702702702702703,0.02702702702702703,0.02702702702702703,0,0,0,0.0945945945945946,0.12162162162162163,0,0.12162162162162163,0.013513513513513514,0.12162162162162163,0,0,0.0,0,0,0.14864864864864866,0.013513513513513514,0,0,0.02702702702702703,0,0,0,0,0,0.02702702702702703,0,0.08108108108108109,0,0.12162162162162163,0.14864864864864866,0.013513513513513514,0.05405405405405406,0,0.0,0.05405405405405406,0.013513513513513514,0.04054054054054054,0,0,0.06756756756756757,0.04054054054054054,0.02702702702702703,0.0,0.06756756756756757,0,0,0.0,0,0.13513513513513514,0.04054054054054054,0.13513513513513514,0,0,0,0.013513513513513514,0,0.08108108108108109,0.06756756756756757,0.02702702702702703,0,0.013513513513513514,0.08108108108108109,0.05405405405405406,0.02702702702702703,0.05405405405405406,0,0,0,0,0,0.04054054054054054,0,0.0945945945945946,0,0.05405405405405406,0.10810810810810811,0,0.06756756756756757,0,0.08108108108108109,0.0,0.10810810810810811,0.08108108108108109,0.06756756756756757,0.02702702702702703,0.05405405405405406,0.013513513513513514,0.10810810810810811,0,0.10810810810810811,0,0,0.08108108108108109,0.08108108108108109
Oh My God,0,0,0.11392405063291139,0.13924050632911392,0.02531645569620253,0.17721518987341772,0,0.0379746835443038,0,0,0,0,0.20253164556962025,0.05063291139240506,0.0759493670886076,0.012658227848101266,0,0,0.12658227848101267,0,0,0.012658227848101266,0,0,0.0379746835443038,0,0.012658227848101266,0,0,0,0,0,0,0,0,0,0.05063291139240506,0,0.012658227848101266,0.012658227848101266,0,0.02531645569620253,0.02531645569620253,0.0,0,0,0.02531645569620253,0.0,0,0,0,0,0.0759493670886076,0,0.13924050632911392,0,0,0.10126582278481013,0.012658227848101266,0,0.0379746835443038,0.0,0.08860759493670886,0.0,0.02531645569620253,0,0,0.0379746835443038,0.11392405063291139,0,0.08860759493670886,0.0,0.13924050632911392,0,0,0.10126582278481013,0.012658227848101266,0,0.21518987341772153,0,0,0,0.0,0,0,0,0,0,0.05063291139240506,0,0.05063291139240506,0,0.02531645569620253,0.0759493670886076,0.05063291139240506,0,0,0.0,0.0,0.0,0.06329113924050633,0,0,0.0379746835443038,0,0.05063291139240506,0,0.02531645569620253,0,0.02531645569620253,0.06329113924050633,0,0.34177215189873417,0.012658227848101266,0.08860759493670886,0.012658227848101266,0.0379746835443038,0,0.05063291139240506,0,0.02531645569620253,0.05063291139240506,0.0379746835443038,0.02531645569620253,0.05063291139240506,0.02531645569620253,0.10126582278481013,0.012658227848101266,0.012658227848101266,0,0,0.0,0.02531645569620253,0,0.13924050632911392,0,0.02531645569620253,0,0.10126582278481013,0.08860759493670886,0,0,0,0.0,0,0.0379746835443038,0.0,0.02531645569620253,0.1518987341772152,0.17721518987341772,0,0.16455696202531644,0,0.08860759493670886,0,0.012658227848101266,0.10126582278481013,0.08860759493670886
FunPlus Phoenix,0,0,0.0990990990990991,0.08108108108108109,0.05405405405405406,0.05405405405405406,0,0.0,0,0.0,0,0,0.12612612612612611,0.05405405405405406,0.018018018018018018,0.0,0,0,0.13513513513513514,0,0,0.018018018018018018,0.009009009009009009,0,0,0,0,0,0,0,0.018018018018018018,0,0,0,0,0,0,0,0.018018018018018018,0.10810810810810811,0,0.05405405405405406,0,0.018018018018018018,0,0,0.0,0,0,0.0,0.009009009009009009,0,0.07207207207207207,0.0,0.12612612612612611,0.02702702702702703,0,0.12612612612612611,0.009009009009009009,0,0.11711711711711711,0.018018018018018018,0.12612612612612611,0.0,0,0,0,0.02702702702702703,0.09009009009009009,0,0.036036036036036036,0.009009009009009009,0.02702702702702703,0,0,0.09009009009009009,0.09009009009009009,0,0.12612612612612611,0.009009009009009009,0.0,0,0.0,0,0,0,0,0,0.02702702702702703,0,0.09009009009009009,0.0,0.0990990990990991,0.07207207207207207,0.10810810810810811,0,0,0.018018018018018018,0.02702702702702703,0.009009009009009009,0.0990990990990991,0,0,0.22522522522522523,0,0.06306306306306306,0,0,0,0,0.0,0,0.27927927927927926,0.018018018018018018,0.17117117117117117,0,0.0,0,0.036036036036036036,0,0.018018018018018018,0.05405405405405406,0.036036036036036036,0.009009009009009009,0.009009009009009009,0.06306306306306306,0.16216216216216217,0.06306306306306306,0.036036036036036036,0,0.09009009009009009,0,0.0,0,0.02702702702702703,0,0.0,0.0,0.04504504504504504,0.12612612612612611,0,0,0,0.0,0.0,0.10810810810810811,0.06306306306306306,0.009009009009009009,0.07207207207207207,0.23423423423423423,0,0.16216216216216217,0,0.11711711711711711,0,0,0.07207207207207207,0.08108108108108109
Bilibili Gaming,0,0,0.10975609756097561,0.07317073170731707,0.0975609756097561,0.0975609756097561,0,0.10975609756097561,0,0,0,0,0.12195121951219512,0.036585365853658534,0.036585365853658534,0,0,0.0,0.04878048780487805,0,0,0.036585365853658534,0.0,0,0.0,0,0,0,0,0,0,0.012195121951219513,0,0,0,0,0.012195121951219513,0,0.0,0.012195121951219513,0,0.024390243902439025,0,0.036585365853658534,0.012195121951219513,0,0.04878048780487805,0,0,0,0,0,0.04878048780487805,0.0,0.06097560975609756,0,0,0.036585365853658534,0.036585365853658534,0,0.17073170731707318,0.012195121951219513,0.024390243902439025,0,0,0,0,0.036585365853658534,0.12195121951219512,0,0.08536585365853659,0.024390243902439025,0.1951219512195122,0,0,0.06097560975609756,0.0975609756097561,0,0.2804878048780488,0,0,0,0.012195121951219513,0,0,0,0,0,0.12195121951219512,0,0.10975609756097561,0,0.04878048780487805,0.08536585365853659,0.024390243902439025,0,0.0,0.06097560975609756,0.012195121951219513,0.0,0.06097560975609756,0,0,0.15853658536585366,0.012195121951219513,0.036585365853658534,0,0.036585365853658534,0,0,0.08536585365853659,0,0.17073170731707318,0.0,0.10975609756097561,0,0,0,0.012195121951219513,0,0.12195121951219512,0.024390243902439025,0.06097560975609756,0.0,0.06097560975609756,0.024390243902439025,0.14634146341463414,0.036585365853658534,0.012195121951219513,0,0,0.024390243902439025,0,0,0.0,0,0.04878048780487805,0,0.08536585365853659,0.14634146341463414,0,0,0,0.07317073170731707,0.024390243902439025,0.012195121951219513,0.012195121951219513,0.024390243902439025,0.17073170731707318,0.15853658536585366,0,0.08536585365853659,0,0.08536585365853659,0,0.012195121951219513,0.10975609756097561,0.06097560975609756
eStar (Chinese Team),0,0,0.19444444444444445,0.16666666666666666,0.05555555555555555,0,0,0.0,0,0,0,0,0.3333333333333333,0.027777777777777776,0,0.027777777777777776,0,0,0.1111111111111111,0,0,0,0,0,0,0.027777777777777776,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027777777777777776,0,0.0,0.027777777777777776,0,0,0,0,0,0,0,0.027777777777777776,0,0.027777777777777776,0,0.2222222222222222,0,0.0,0.3333333333333333,0,0,0.027777777777777776,0.05555555555555555,0.027777777777777776,0,0.027777777777777776,0,0,0.0,0.3055555555555556,0,0.1111111111111111,0.08333333333333333,0,0,0,0.0,0.05555555555555555,0,0.027777777777777776,0,0,0,0,0.027777777777777776,0,0,0,0,0.1111111111111111,0,0.027777777777777776,0,0,0.027777777777777776,0.027777777777777776,0,0,0,0,0,0.1111111111111111,0,0,0.1388888888888889,0,0,0,0.08333333333333333,0,0,0.05555555555555555,0,0.3333333333333333,0.05555555555555555,0.19444444444444445,0,0,0,0.0,0,0.08333333333333333,0,0.027777777777777776,0.0,0.027777777777777776,0.027777777777777776,0,0.027777777777777776,0.027777777777777776,0,0,0.0,0,0,0.027777777777777776,0,0.1388888888888889,0,0.027777777777777776,0.1388888888888889,0,0,0,0,0,0.1111111111111111,0.3055555555555556,0.08333333333333333,0.027777777777777776,0.08333333333333333,0,0.027777777777777776,0,0.1388888888888889,0,0,0,0.1388888888888889
Suning,0,0,0.13333333333333333,0.07777777777777778,0.13333333333333333,0.07777777777777778,0,0.011111111111111112,0,0,0,0,0.1111111111111111,0.022222222222222223,0.0,0,0,0,0.011111111111111112,0,0,0.022222222222222223,0.0,0,0.03333333333333333,0,0.03333333333333333,0,0,0,0.011111111111111112,0,0,0,0,0.0,0,0,0.05555555555555555,0.011111111111111112,0,0.05555555555555555,0,0.022222222222222223,0,0.0,0.044444444444444446,0,0,0,0,0,0.05555555555555555,0.022222222222222223,0.1111111111111111,0.022222222222222223,0.0,0.05555555555555555,0.022222222222222223,0,0.2111111111111111,0.0,0.06666666666666667,0.0,0,0,0,0.022222222222222223,0.13333333333333333,0,0.06666666666666667,0.022222222222222223,0.06666666666666667,0,0,0.06666666666666667,0.0,0,0.1,0.011111111111111112,0,0,0.011111111111111112,0,0,0,0,0,0.022222222222222223,0,0.0,0,0.12222222222222222,0.1,0.07777777777777778,0,0.022222222222222223,0.06666666666666667,0.044444444444444446,0.0,0.05555555555555555,0.022222222222222223,0,0.08888888888888889,0.011111111111111112,0.044444444444444446,0.0,0.08888888888888889,0,0.022222222222222223,0.03333333333333333,0,0.2111111111111111,0.05555555555555555,0.2,0.03333333333333333,0,0,0.0,0,0.14444444444444443,0.06666666666666667,0.06666666666666667,0.011111111111111112,0.14444444444444443,0.1,0.08888888888888889,0.03333333333333333,0.022222222222222223,0,0,0,0,0,0.07777777777777778,0,0.1,0,0.022222222222222223,0.1,0,0,0,0.07777777777777778,0.0,0.06666666666666667,0.03333333333333333,0.0,0.1111111111111111,0.16666666666666666,0,0.1111111111111111,0,0.044444444444444446,0,0.0,0.14444444444444443,0.011111111111111112
Invictus Gaming,0,0,0.15384615384615385,0.08974358974358974,0.05128205128205128,0.02564102564102564,0,0.0641025641025641,0,0,0,0,0.02564102564102564,0.11538461538461539,0.05128205128205128,0,0,0,0.02564102564102564,0,0,0.02564102564102564,0.01282051282051282,0,0.0,0,0,0,0,0,0,0.01282051282051282,0,0,0,0.0,0.0,0,0,0.01282051282051282,0,0.01282051282051282,0,0.02564102564102564,0.01282051282051282,0,0.01282051282051282,0,0,0,0.0,0,0.0,0,0.08974358974358974,0,0,0.07692307692307693,0.05128205128205128,0,0.0641025641025641,0.01282051282051282,0.08974358974358974,0,0,0,0,0.10256410256410256,0.15384615384615385,0,0.05128205128205128,0.02564102564102564,0.07692307692307693,0,0,0.02564102564102564,0.01282051282051282,0,0.23076923076923078,0,0,0,0.01282051282051282,0,0.02564102564102564,0,0,0,0.02564102564102564,0,0.1282051282051282,0,0.20512820512820512,0.24358974358974358,0.02564102564102564,0,0,0.02564102564102564,0.038461538461538464,0.08974358974358974,0.0641025641025641,0,0,0.05128205128205128,0.01282051282051282,0.14102564102564102,0.02564102564102564,0.15384615384615385,0,0.0,0.07692307692307693,0,0.038461538461538464,0.0,0.15384615384615385,0,0.01282051282051282,0,0.01282051282051282,0,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.0,0.038461538461538464,0.11538461538461539,0.01282051282051282,0.15384615384615385,0,0,0,0,0,0.038461538461538464,0,0.11538461538461539,0,0.038461538461538464,0.1282051282051282,0,0,0,0.16666666666666666,0.02564102564102564,0.038461538461538464,0.08974358974358974,0.01282051282051282,0.02564102564102564,0.16666666666666666,0,0.08974358974358974,0,0.0641025641025641,0,0,0.08974358974358974,0.10256410256410256
LNG Esports,0,0,0.1559633027522936,0.045871559633027525,0.01834862385321101,0.10091743119266056,0,0.12844036697247707,0,0,0,0,0.1926605504587156,0.11926605504587157,0.009174311926605505,0,0,0,0.05504587155963303,0,0,0.01834862385321101,0.06422018348623854,0,0.06422018348623854,0,0.0,0,0,0,0,0.009174311926605505,0.0,0,0,0,0.009174311926605505,0,0,0.03669724770642202,0.009174311926605505,0.0,0,0.045871559633027525,0,0,0.05504587155963303,0,0,0,0.009174311926605505,0,0.009174311926605505,0,0.11009174311926606,0.009174311926605505,0,0.08256880733944955,0.01834862385321101,0,0.1651376146788991,0.027522935779816515,0.03669724770642202,0.009174311926605505,0,0,0,0.045871559633027525,0.06422018348623854,0,0.027522935779816515,0.027522935779816515,0.08256880733944955,0,0,0.07339449541284404,0.045871559633027525,0,0.1926605504587156,0.0,0,0,0.0,0,0,0.01834862385321101,0,0,0.045871559633027525,0,0.06422018348623854,0,0.1926605504587156,0.09174311926605505,0.009174311926605505,0.009174311926605505,0.027522935779816515,0.06422018348623854,0.03669724770642202,0.009174311926605505,0.03669724770642202,0,0,0.05504587155963303,0.03669724770642202,0.06422018348623854,0,0.08256880733944955,0,0.009174311926605505,0.05504587155963303,0,0.09174311926605505,0.009174311926605505,0.11926605504587157,0.045871559633027525,0.01834862385321101,0,0.01834862385321101,0,0.11926605504587157,0.05504587155963303,0.009174311926605505,0.009174311926605505,0.07339449541284404,0.009174311926605505,0.1559633027522936,0.0,0.07339449541284404,0,0.0,0.009174311926605505,0,0,0.027522935779816515,0.0,0.09174311926605505,0.009174311926605505,0.045871559633027525,0.11009174311926606,0,0,0,0.06422018348623854,0,0.13761467889908258,0.06422018348623854,0.07339449541284404,0.05504587155963303,0.03669724770642202,0,0.12844036697247707,0,0.10091743119266056,0,0,0.11009174311926606,0.045871559633027525
Rogue Warriors,0,0,0.0684931506849315,0.1232876712328767,0.0547945205479452,0.0958904109589041,0,0.0958904109589041,0,0,0,0,0.1232876712328767,0.0547945205479452,0.0410958904109589,0.0,0,0,0.0821917808219178,0,0,0,0.0547945205479452,0,0.0136986301369863,0,0,0,0,0,0.0136986301369863,0,0,0,0,0,0.0136986301369863,0,0,0.0273972602739726,0,0.0136986301369863,0,0.0136986301369863,0.0,0,0.0136986301369863,0,0,0,0,0,0.0821917808219178,0.0136986301369863,0.1917808219178082,0,0,0.0547945205479452,0.0410958904109589,0,0.1506849315068493,0,0.1095890410958904,0,0.0,0,0,0.0547945205479452,0.1232876712328767,0,0.0958904109589041,0.0136986301369863,0.1095890410958904,0,0,0.0821917808219178,0.0136986301369863,0,0.2602739726027397,0,0,0,0.0136986301369863,0,0,0,0,0,0.0821917808219178,0,0.0273972602739726,0,0.0821917808219178,0.1095890410958904,0.0136986301369863,0.0,0,0.0547945205479452,0.0273972602739726,0.0,0.0547945205479452,0,0,0.0821917808219178,0.0,0.1095890410958904,0,0.0547945205479452,0,0,0.0958904109589041,0,0.1643835616438356,0.0273972602739726,0.0958904109589041,0,0,0,0.0136986301369863,0,0.1232876712328767,0.0547945205479452,0.0821917808219178,0,0.0273972602739726,0.0136986301369863,0.0547945205479452,0.0136986301369863,0.0547945205479452,0,0,0,0,0,0.0821917808219178,0,0.0273972602739726,0,0.0958904109589041,0.0547945205479452,0,0,0,0.0821917808219178,0.0136986301369863,0.0684931506849315,0.0273972602739726,0.0136986301369863,0.1232876712328767,0.0547945205479452,0,0.0958904109589041,0,0.2465753424657534,0,0.0136986301369863,0.0958904109589041,0.0684931506849315
JD Gaming,0,0,0.02702702702702703,0.05405405405405406,0.10810810810810811,0.04054054054054054,0,0.06756756756756757,0,0,0,0,0.0945945945945946,0.013513513513513514,0,0.013513513513513514,0,0,0.0945945945945946,0,0,0.02702702702702703,0.013513513513513514,0,0.0,0,0,0,0,0,0,0.013513513513513514,0,0,0,0.013513513513513514,0.05405405405405406,0,0,0.0,0,0.02702702702702703,0,0.04054054054054054,0,0,0.04054054054054054,0,0.013513513513513514,0,0,0,0.06756756756756757,0.013513513513513514,0.14864864864864866,0,0.013513513513513514,0.08108108108108109,0.02702702702702703,0,0.13513513513513514,0.05405405405405406,0.04054054054054054,0.0,0,0,0,0.06756756756756757,0.0945945945945946,0,0.20270270270270271,0.02702702702702703,0.10810810810810811,0,0,0.013513513513513514,0.0,0.0,0.13513513513513514,0,0,0,0,0,0,0,0,0,0.13513513513513514,0,0.02702702702702703,0,0.12162162162162163,0.08108108108108109,0.06756756756756757,0,0,0.02702702702702703,0.013513513513513514,0,0.08108108108108109,0.02702702702702703,0,0.05405405405405406,0.013513513513513514,0.05405405405405406,0,0.04054054054054054,0,0.013513513513513514,0.22972972972972974,0,0.08108108108108109,0.0,0.08108108108108109,0.0,0,0,0.013513513513513514,0,0.0945945945945946,0.013513513513513514,0.14864864864864866,0,0.08108108108108109,0.05405405405405406,0.0945945945945946,0.013513513513513514,0.06756756756756757,0,0.0,0,0,0,0.06756756756756757,0,0.0945945945945946,0,0.0,0.16216216216216217,0,0,0,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.013513513513513514,0.08108108108108109,0.08108108108108109,0.12162162162162163,0,0.12162162162162163,0,0.17567567567567569,0,0.0,0.13513513513513514,0.0945945945945946
